Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki
3s.19p	3P*	3	1	1	9	0.55871200	3s.4p	3P*	3	1	1	9	0.43602120	8.068e+02
3s.19p	3P*	3	1	1	9	0.55871200	3s.5p	3P*	3	1	1	9	0.49437523	3.470e+01
3s.19p	3P*	3	1	1	9	0.55871200	3s.4f	3F*	3	3	1	21	0.49825087	2.016e-01
3s.19p	3P*	3	1	1	9	0.55871200	3s.6p	3P*	3	1	1	9	0.51958967	3.063e+00
3s.19p	3P*	3	1	1	9	0.55871200	3s.5f	3F*	3	3	1	21	0.52128370	4.662e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.7p	3P*	3	1	1	9	0.53288523	4.111e-01
3s.19p	3P*	3	1	1	9	0.55871200	3s.6f	3F*	3	3	1	21	0.53377948	1.215e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.8p	3P*	3	1	1	9	0.54076870	6.828e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.7f	3F*	3	3	1	21	0.54129958	4.171e-03
3s.19p	3P*	3	1	1	9	0.55871200	3s.9p	3P*	3	1	1	9	0.54582950	1.235e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.8f	1F*	1	3	1	7	0.54617128	1.777e-03
3s.19p	3P*	3	1	1	9	0.55871200	3s.10p	3P*	3	1	1	9	0.54922800	2.177e-03
3s.19p	3P*	3	1	1	9	0.55871200	3s.9f	3F*	3	3	1	21	0.54950572	8.844e-04
3s.19p	3P*	3	1	1	9	0.55871200	3s.11p	3P*	3	1	1	9	0.55164600	2.834e-04
3s.19p	3P*	3	1	1	9	0.55871200	3s.10f	3F*	3	3	1	21	0.55188736	4.908e-04
3s.19p	3P*	3	1	1	9	0.55871200	3s.12p	3P*	3	1	1	9	0.55342800	7.043e-06
3s.19p	3P*	3	1	1	9	0.55871200	3s.11f	3F*	3	3	1	21	0.55364726	2.925e-04
3s.19p	3P*	3	1	1	9	0.55871200	3s.13p	3P*	3	1	1	9	0.55478100	1.615e-05
3s.19p	3P*	3	1	1	9	0.55871200	3s.12f	3F*	3	3	1	21	0.55498440	1.816e-04
3s.19p	3P*	3	1	1	9	0.55871200	3s.14p	3P*	3	1	1	9	0.55583100	4.798e-05
3s.19p	3P*	3	1	1	9	0.55871200	3s.13f	3F*	3	3	1	21	0.55602420	1.140e-04
3s.19p	3P*	3	1	1	9	0.55871200	3s.15p	3P*	3	1	1	9	0.55666200	6.228e-05
3s.19p	3P*	3	1	1	9	0.55871200	3s.14f	3F*	3	3	1	21	0.55684840	6.974e-05
3s.19p	3P*	3	1	1	9	0.55871200	3s.16p	3P*	3	1	1	9	0.55733200	6.096e-05
3s.19p	3P*	3	1	1	9	0.55871200	3s.15f	3F*	3	3	1	21	0.55751290	3.841e-05
3s.19p	3P*	3	1	1	9	0.55871200	3s.17p	3P*	3	1	1	9	0.55788000	5.051e-05
3s.19p	3P*	3	1	1	9	0.55871200	3s.18p	3P*	3	1	1	9	0.55833300	3.495e-05
3s.20s	3S	3	0	0	3	0.55887800	3s.3d	3D	3	2	0	15	0.43701672	3.128e+02
3s.20s	3S	3	0	0	3	0.55887800	3s.4d	3D	3	2	0	15	0.49383643	1.818e+01
3s.20s	3S	3	0	0	3	0.55887800	3s.5d	3D	3	2	0	15	0.51913279	1.800e+00
3s.20s	3S	3	0	0	3	0.55887800	3s.6d	3D	3	2	0	15	0.53257046	2.603e-01
3s.20s	3S	3	0	0	3	0.55887800	3s.7d	3D	3	2	0	15	0.54055244	4.824e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.8d	3D	3	2	0	15	0.54567744	1.061e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.9d	3D	3	2	0	15	0.54916218	2.632e-03
3s.20s	3S	3	0	0	3	0.55887800	3s.10d	3D	3	2	0	15	0.55163860	7.129e-04
3s.20s	3S	3	0	0	3	0.55887800	3s.11d	3D	3	2	0	15	0.55346150	2.058e-04
3s.20s	3S	3	0	0	3	0.55887800	3s.12d	3D	3	2	0	15	0.55484160	6.222e-05
3s.20s	3S	3	0	0	3	0.55887800	3s.13d	3D	3	2	0	15	0.55591240	1.928e-05
3s.20s	3S	3	0	0	3	0.55887800	3s.14d	3D	3	2	0	15	0.55675930	5.860e-06
3s.20s	3S	3	0	0	3	0.55887800	3s.15d	3D	3	2	0	15	0.55732000	2.267e-06
3s.20s	3S	3	0	0	3	0.55887800	3s.16d	3D	3	2	0	15	0.55786900	3.306e-07
3s.20s	3S	3	0	0	3	0.55887800	3s.17d	3D	3	2	0	15	0.55832400	2.425e-07
3s.20s	3S	3	0	0	3	0.55887800	3s.18d	3D	3	2	0	15	0.55870500	1.097e-05
3s.19p	1P*	1	1	1	3	0.55888510	3s.3p	1P*	1	1	1	3	0.31941062	1.362e+04
3s.19p	1P*	1	1	1	3	0.55888510	3s.4p	1P*	1	1	1	3	0.44968048	3.345e+02
3s.19p	1P*	1	1	1	3	0.55888510	3s.4f	1F*	1	3	1	7	0.49824836	1.374e-01
3s.19p	1P*	1	1	1	3	0.55888510	3s.5p	1P*	1	1	1	3	0.49852264	2.246e+01
3s.19p	1P*	1	1	1	3	0.55888510	3s.5f	1F*	1	3	1	7	0.52128269	3.683e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.6p	1P*	1	1	1	3	0.52138137	2.520e+00
3s.19p	1P*	1	1	1	3	0.55888510	3s.6f	1F*	1	3	1	7	0.53377902	1.076e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.7p	1P*	1	1	1	3	0.53382230	3.947e-01
3s.19p	1P*	1	1	1	3	0.55888510	3s.7f	1F*	1	3	1	7	0.54129958	4.076e-03
3s.19p	1P*	1	1	1	3	0.55888510	3s.8p	1P*	1	1	1	3	0.54132160	7.490e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.8f	3F*	3	3	1	21	0.54617128	1.854e-03
3s.19p	1P*	1	1	1	3	0.55888510	3s.9p	1P*	1	1	1	3	0.54618280	1.550e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.9f	1F*	1	3	1	7	0.54950572	9.519e-04
3s.19p	1P*	1	1	1	3	0.55888510	3s.10p	1P*	1	1	1	3	0.54951500	3.129e-03
3s.19p	1P*	1	1	1	3	0.55888510	3s.10f	1F*	1	3	1	7	0.55188736	5.280e-04
3s.19p	1P*	1	1	1	3	0.55888510	3s.11p	1P*	1	1	1	3	0.55189390	5.128e-04
3s.19p	1P*	1	1	1	3	0.55888510	3s.11f	1F*	1	3	1	7	0.55364726	3.067e-04
3s.19p	1P*	1	1	1	3	0.55888510	3s.12p	1P*	1	1	1	3	0.55365060	3.600e-05
3s.19p	1P*	1	1	1	3	0.55888510	3s.12f	1F*	1	3	1	7	0.55498440	1.818e-04
3s.19p	1P*	1	1	1	3	0.55888510	3s.13p	1P*	1	1	1	3	0.55498830	5.335e-06
3s.19p	1P*	1	1	1	3	0.55888510	3s.13f	1F*	1	3	1	7	0.55602420	1.072e-04
3s.19p	1P*	1	1	1	3	0.55888510	3s.14p	1P*	1	1	1	3	0.55602720	3.885e-05
3s.19p	1P*	1	1	1	3	0.55888510	3s.14f	1F*	1	3	1	7	0.55684840	6.078e-05
3s.19p	1P*	1	1	1	3	0.55888510	3s.15p	1P*	1	1	1	3	0.55685110	6.023e-05
3s.19p	1P*	1	1	1	3	0.55888510	3s.15f	1F*	1	3	1	7	0.55751290	3.090e-05
3s.19p	1P*	1	1	1	3	0.55888510	3s.16p	1P*	1	1	1	3	0.55751540	6.275e-05
3s.19p	1P*	1	1	1	3	0.55888510	3s.17p	1P*	1	1	1	3	0.55805840	5.235e-05
3s.19p	1P*	1	1	1	3	0.55888510	3s.18p	1P*	1	1	1	3	0.55850820	3.425e-05
3s.19d	3D	3	2	0	15	0.55902700	3s.4s	3S	3	0	0	3	0.37541836	4.608e+04
3s.19d	3D	3	2	0	15	0.55902700	3s.3d	3D	3	2	0	15	0.43701672	7.961e+02
3s.19d	3D	3	2	0	15	0.55902700	3s.5s	3S	3	0	0	3	0.47269724	9.965e+02
3s.19d	3D	3	2	0	15	0.55902700	3s.4d	3D	3	2	0	15	0.49383643	4.687e+01
3s.19d	3D	3	2	0	15	0.55902700	3s.6s	3S	3	0	0	3	0.50932360	7.070e+01
3s.19d	3D	3	2	0	15	0.55902700	3s.5d	3D	3	2	0	15	0.51913279	4.677e+00
3s.19d	3D	3	2	0	15	0.55902700	3s.5g	3G	3	4	0	27	0.52181666	1.716e-04
3s.19d	3D	3	2	0	15	0.55902700	3s.7s	3S	3	0	0	3	0.52721550	8.793e+00
3s.19d	3D	3	2	0	15	0.55902700	3s.6d	3D	3	2	0	15	0.53257046	6.730e-01
3s.19d	3D	3	2	0	15	0.55902700	3s.6g	1G	1	4	0	9	0.53410086	2.048e-04
3s.19d	3D	3	2	0	15	0.55902700	3s.8s	3S	3	0	0	3	0.53730801	1.515e+00
3s.19d	3D	3	2	0	15	0.55902700	3s.7d	3D	3	2	0	15	0.54055244	1.211e-01
3s.19d	3D	3	2	0	15	0.55902700	3s.7g	3G	3	4	0	27	0.54150711	1.910e-04
3s.19d	3D	3	2	0	15	0.55902700	3s.9s	3S	3	0	0	3	0.54356300	3.213e-01
3s.19d	3D	3	2	0	15	0.55902700	3s.8d	3D	3	2	0	15	0.54567744	2.475e-02
3s.19d	3D	3	2	0	15	0.55902700	3s.8g	1G	1	4	0	9	0.54631250	1.619e-04
3s.19d	3D	3	2	0	15	0.55902700	3s.10s	3S	3	0	0	3	0.54770790	7.789e-02
3s.19d	3D	3	2	0	15	0.55902700	3s.9d	3D	3	2	0	15	0.54916218	5.290e-03
3s.19d	3D	3	2	0	15	0.55902700	3s.9g	1G	1	4	0	9	0.54960627	1.307e-04
3s.19d	3D	3	2	0	15	0.55902700	3s.11s	3S	3	0	0	3	0.55059550	2.049e-02
3s.19d	3D	3	2	0	15	0.55902700	3s.10d	3D	3	2	0	15	0.55163860	1.071e-03
3s.19d	3D	3	2	0	15	0.55902700	3s.12s	3S	3	0	0	3	0.55268770	5.593e-03
3s.19d	3D	3	2	0	15	0.55902700	3s.11d	3D	3	2	0	15	0.55346150	1.706e-04
3s.19d	3D	3	2	0	15	0.55902700	3s.13s	3S	3	0	0	3	0.55425240	1.513e-03
3s.19d	3D	3	2	0	15	0.55902700	3s.12d	3D	3	2	0	15	0.55484160	1.067e-05
3s.19d	3D	3	2	0	15	0.55902700	3s.14s	3S	3	0	0	3	0.55545280	3.834e-04
3s.19d	3D	3	2	0	15	0.55902700	3s.13d	3D	3	2	0	15	0.55591240	2.237e-06
3s.19d	3D	3	2	0	15	0.55902700	3s.15s	3S	3	0	0	3	0.55626800	1.046e-04
3s.19d	3D	3	2	0	15	0.55902700	3s.14d	3D	3	2	0	15	0.55675930	1.282e-05
3s.19d	3D	3	2	0	15	0.55902700	3s.16s	3S	3	0	0	3	0.55701300	1.760e-05
3s.19d	3D	3	2	0	15	0.55902700	3s.15d	3D	3	2	0	15	0.55732000	2.516e-05
3s.19d	3D	3	2	0	15	0.55902700	3s.17s	3S	3	0	0	3	0.55761800	1.093e-06
3s.19d	3D	3	2	0	15	0.55902700	3s.16d	3D	3	2	0	15	0.55786900	2.690e-05
3s.19d	3D	3	2	0	15	0.55902700	3s.18s	3S	3	0	0	3	0.55811500	1.089e-07
3s.19d	3D	3	2	0	15	0.55902700	3s.17d	3D	3	2	0	15	0.55832400	2.358e-05
3s.19d	3D	3	2	0	15	0.55902700	3s.19s	3S	3	0	0	3	0.55853000	1.865e-07
3s.19d	3D	3	2	0	15	0.55902700	3s.18d	3D	3	2	0	15	0.55870500	1.690e-05
3s.19d	3D	3	2	0	15	0.55902700	3s.20s	3S	3	0	0	3	0.55887800	1.851e-06
3s.19d	1D	1	2	0	5	0.55903200	3s2	1S	1	0	0	1	0.00000000	1.903e+06
3s.19d	1D	1	2	0	5	0.55903200	3s.4s	1S	1	0	0	1	0.39643154	5.406e+04
3s.19d	1D	1	2	0	5	0.55903200	3s.3d	1D	1	2	0	5	0.42285584	8.697e+03
3s.19d	1D	1	2	0	5	0.55903200	3s.5s	1S	1	0	0	1	0.47892739	2.780e+03
3s.19d	1D	1	2	0	5	0.55903200	3s.4d	1D	1	2	0	5	0.48419848	7.806e+02
3s.19d	1D	1	2	0	5	0.55903200	3s.6s	1S	1	0	0	1	0.51201246	2.950e+02
3s.19d	1D	1	2	0	5	0.55903200	3s.5d	1D	1	2	0	5	0.51311972	8.422e+01
3s.19d	1D	1	2	0	5	0.55903200	3s.5g	1G	1	4	0	9	0.52181666	1.068e-04
3s.19d	1D	1	2	0	5	0.55903200	3s.7s	1S	1	0	0	1	0.52862060	4.803e+01
3s.19d	1D	1	2	0	5	0.55903200	3s.6d	1D	1	2	0	5	0.52874672	1.249e+01
3s.19d	1D	1	2	0	5	0.55903200	3s.6g	3G	3	4	0	27	0.53410086	1.317e-04
3s.19d	1D	1	2	0	5	0.55903200	3s.7d	1D	1	2	0	5	0.53802135	2.289e+00
3s.19d	1D	1	2	0	5	0.55903200	3s.8s	1S	1	0	0	1	0.53813530	1.031e+01
3s.19d	1D	1	2	0	5	0.55903200	3s.7g	1G	1	4	0	9	0.54150711	1.249e-04
3s.19d	1D	1	2	0	5	0.55903200	3s.8d	1D	1	2	0	5	0.54393522	4.864e-01
3s.19d	1D	1	2	0	5	0.55903200	3s.9s	1S	1	0	0	1	0.54409120	2.669e+00
3s.19d	1D	1	2	0	5	0.55903200	3s.8g	3G	3	4	0	27	0.54631250	1.079e-04
3s.19d	1D	1	2	0	5	0.55903200	3s.9d	1D	1	2	0	5	0.54791972	1.138e-01
3s.19d	1D	1	2	0	5	0.55903200	3s.10s	1S	1	0	0	1	0.54806540	7.886e-01
3s.19d	1D	1	2	0	5	0.55903200	3s.9g	3G	3	4	0	27	0.54960627	8.895e-05
3s.19d	1D	1	2	0	5	0.55903200	3s.10d	1D	1	2	0	5	0.55072514	2.791e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.11s	1S	1	0	0	1	0.55111500	2.167e-01
3s.19d	1D	1	2	0	5	0.55903200	3s.11d	1D	1	2	0	5	0.55277180	6.806e-03
3s.19d	1D	1	2	0	5	0.55903200	3s.12s	1S	1	0	0	1	0.55304500	7.670e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.12d	1D	1	2	0	5	0.55430930	1.522e-03
3s.19d	1D	1	2	0	5	0.55903200	3s.13s	1S	1	0	0	1	0.55449800	2.827e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.13d	1D	1	2	0	5	0.55549300	2.647e-04
3s.19d	1D	1	2	0	5	0.55903200	3s.14s	1S	1	0	0	1	0.55561900	1.063e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.14d	1D	1	2	0	5	0.55642400	1.929e-05
3s.19d	1D	1	2	0	5	0.55903200	3s.15s	1S	1	0	0	1	0.55650300	3.988e-03
3s.19d	1D	1	2	0	5	0.55903200	3s.15d	1D	1	2	0	5	0.55716800	2.525e-06
3s.19d	1D	1	2	0	5	0.55903200	3s.16s	1S	1	0	0	1	0.55721200	1.459e-03
3s.19d	1D	1	2	0	5	0.55903200	3s.16d	1D	1	2	0	5	0.55777000	1.864e-05
3s.19d	1D	1	2	0	5	0.55903200	3s.17s	1S	1	0	0	1	0.55779100	5.042e-04
3s.19d	1D	1	2	0	5	0.55903200	3s.17d	1D	1	2	0	5	0.55826900	2.632e-05
3s.19d	1D	1	2	0	5	0.55903200	3s.18s	1S	1	0	0	1	0.55827200	1.585e-04
3s.19d	1D	1	2	0	5	0.55903200	3s.19s	1S	1	0	0	1	0.55868000	4.822e-05
3s.19d	1D	1	2	0	5	0.55903200	3s.18d	1D	1	2	0	5	0.55868300	2.251e-05
3s.20p	3P*	3	1	1	9	0.55903400	3s.3p	3P*	3	1	1	9	0.19948414	2.179e+06
3s.20p	3P*	3	1	1	9	0.55903400	3s.4p	3P*	3	1	1	9	0.43602120	7.688e+03
3s.20p	3P*	3	1	1	9	0.55903400	3s.5p	3P*	3	1	1	9	0.49437523	3.421e+02
3s.20p	3P*	3	1	1	9	0.55903400	3s.4f	3F*	3	3	1	21	0.49825087	8.449e-02
3s.20p	3P*	3	1	1	9	0.55903400	3s.6p	3P*	3	1	1	9	0.51958967	3.188e+01
3s.20p	3P*	3	1	1	9	0.55903400	3s.5f	3F*	3	3	1	21	0.52128370	2.108e-02
3s.20p	3P*	3	1	1	9	0.55903400	3s.7p	3P*	3	1	1	9	0.53288523	4.652e+00
3s.20p	3P*	3	1	1	9	0.55903400	3s.6f	3F*	3	3	1	21	0.53377948	6.059e-03
3s.20p	3P*	3	1	1	9	0.55903400	3s.8p	3P*	3	1	1	9	0.54076870	8.782e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.7f	3F*	3	3	1	21	0.54129958	2.295e-03
3s.20p	3P*	3	1	1	9	0.55903400	3s.9p	3P*	3	1	1	9	0.54582950	1.948e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.8f	1F*	1	3	1	7	0.54617128	1.067e-03
3s.20p	3P*	3	1	1	9	0.55903400	3s.10p	3P*	3	1	1	9	0.54922800	4.854e-02
3s.20p	3P*	3	1	1	9	0.55903400	3s.9f	3F*	3	3	1	21	0.54950572	5.712e-04
3s.20p	3P*	3	1	1	9	0.55903400	3s.11p	3P*	3	1	1	9	0.55164600	1.264e-02
3s.20p	3P*	3	1	1	9	0.55903400	3s.10f	3F*	3	3	1	21	0.55188736	3.365e-04
3s.20p	3P*	3	1	1	9	0.55903400	3s.12p	3P*	3	1	1	9	0.55342800	3.236e-03
3s.20p	3P*	3	1	1	9	0.55903400	3s.11f	3F*	3	3	1	21	0.55364726	2.108e-04
3s.20p	3P*	3	1	1	9	0.55903400	3s.13p	3P*	3	1	1	9	0.55478100	7.426e-04
3s.20p	3P*	3	1	1	9	0.55903400	3s.12f	3F*	3	3	1	21	0.55498440	1.370e-04
3s.20p	3P*	3	1	1	9	0.55903400	3s.14p	3P*	3	1	1	9	0.55583100	1.249e-04
3s.20p	3P*	3	1	1	9	0.55903400	3s.13f	3F*	3	3	1	21	0.55602420	9.015e-05
3s.20p	3P*	3	1	1	9	0.55903400	3s.15p	3P*	3	1	1	9	0.55666200	6.089e-06
3s.20p	3P*	3	1	1	9	0.55903400	3s.14f	3F*	3	3	1	21	0.55684840	5.859e-05
3s.20p	3P*	3	1	1	9	0.55903400	3s.16p	3P*	3	1	1	9	0.55733200	4.450e-06
3s.20p	3P*	3	1	1	9	0.55903400	3s.15f	3F*	3	3	1	21	0.55751290	3.578e-05
3s.20p	3P*	3	1	1	9	0.55903400	3s.17p	3P*	3	1	1	9	0.55788000	1.834e-05
3s.20p	3P*	3	1	1	9	0.55903400	3s.18p	3P*	3	1	1	9	0.55833300	2.506e-05
3s.20p	3P*	3	1	1	9	0.55903400	3s.19p	3P*	3	1	1	9	0.55871200	2.224e-05
3s.20s	1S	1	0	0	1	0.55910800	3s.3d	1D	1	2	0	5	0.42285584	6.396e+03
3s.20s	1S	1	0	0	1	0.55910800	3s.4d	1D	1	2	0	5	0.48419848	5.478e+02
3s.20s	1S	1	0	0	1	0.55910800	3s.5d	1D	1	2	0	5	0.51311972	5.480e+01
3s.20s	1S	1	0	0	1	0.55910800	3s.6d	1D	1	2	0	5	0.52874672	7.286e+00
3s.20s	1S	1	0	0	1	0.55910800	3s.7d	1D	1	2	0	5	0.53802135	1.137e+00
3s.20s	1S	1	0	0	1	0.55910800	3s.8d	1D	1	2	0	5	0.54393522	1.882e-01
3s.20s	1S	1	0	0	1	0.55910800	3s.9d	1D	1	2	0	5	0.54791972	2.888e-02
3s.20s	1S	1	0	0	1	0.55910800	3s.10d	1D	1	2	0	5	0.55072514	2.990e-03
3s.20s	1S	1	0	0	1	0.55910800	3s.11d	1D	1	2	0	5	0.55277180	1.378e-05
3s.20s	1S	1	0	0	1	0.55910800	3s.12d	1D	1	2	0	5	0.55430930	3.247e-04
3s.20s	1S	1	0	0	1	0.55910800	3s.13d	1D	1	2	0	5	0.55549300	6.755e-04
3s.20s	1S	1	0	0	1	0.55910800	3s.14d	1D	1	2	0	5	0.55642400	7.472e-04
3s.20s	1S	1	0	0	1	0.55910800	3s.15d	1D	1	2	0	5	0.55716800	6.497e-04
3s.20s	1S	1	0	0	1	0.55910800	3s.16d	1D	1	2	0	5	0.55777000	4.886e-04
3s.20s	1S	1	0	0	1	0.55910800	3s.17d	1D	1	2	0	5	0.55826900	3.050e-04
3s.20s	1S	1	0	0	1	0.55910800	3s.18d	1D	1	2	0	5	0.55868300	1.267e-04
3s.20s	1S	1	0	0	1	0.55910800	3s.19d	1D	1	2	0	5	0.55903200	2.352e-07
3s.20p	1P*	1	1	1	3	0.55920400	3s.3p	1P*	1	1	1	3	0.31941062	7.742e+05
3s.20p	1P*	1	1	1	3	0.55920400	3s.4p	1P*	1	1	1	3	0.44968048	1.958e+04
3s.20p	1P*	1	1	1	3	0.55920400	3s.4f	1F*	1	3	1	7	0.49824836	2.030e-01
3s.20p	1P*	1	1	1	3	0.55920400	3s.5p	1P*	1	1	1	3	0.49852264	1.379e+03
3s.20p	1P*	1	1	1	3	0.55920400	3s.5f	1F*	1	3	1	7	0.52128269	6.140e-02
3s.20p	1P*	1	1	1	3	0.55920400	3s.6p	1P*	1	1	1	3	0.52138137	1.686e+02
3s.20p	1P*	1	1	1	3	0.55920400	3s.6f	1F*	1	3	1	7	0.53377902	2.017e-02
3s.20p	1P*	1	1	1	3	0.55920400	3s.7p	1P*	1	1	1	3	0.53382230	3.009e+01
3s.20p	1P*	1	1	1	3	0.55920400	3s.7f	1F*	1	3	1	7	0.54129958	8.427e-03
3s.20p	1P*	1	1	1	3	0.55920400	3s.8p	1P*	1	1	1	3	0.54132160	6.920e+00
3s.20p	1P*	1	1	1	3	0.55920400	3s.8f	3F*	3	3	1	21	0.54617128	4.120e-03
3s.20p	1P*	1	1	1	3	0.55920400	3s.9p	1P*	1	1	1	3	0.54618280	1.902e+00
3s.20p	1P*	1	1	1	3	0.55920400	3s.9f	1F*	1	3	1	7	0.54950572	2.221e-03
3s.20p	1P*	1	1	1	3	0.55920400	3s.10p	1P*	1	1	1	3	0.54951500	5.930e-01
3s.20p	1P*	1	1	1	3	0.55920400	3s.10f	1F*	1	3	1	7	0.55188736	1.270e-03
3s.20p	1P*	1	1	1	3	0.55920400	3s.11p	1P*	1	1	1	3	0.55189390	2.032e-01
3s.20p	1P*	1	1	1	3	0.55920400	3s.11f	1F*	1	3	1	7	0.55364726	7.493e-04
3s.20p	1P*	1	1	1	3	0.55920400	3s.12p	1P*	1	1	1	3	0.55365060	7.452e-02
3s.20p	1P*	1	1	1	3	0.55920400	3s.12f	1F*	1	3	1	7	0.55498440	4.458e-04
3s.20p	1P*	1	1	1	3	0.55920400	3s.13p	1P*	1	1	1	3	0.55498830	2.852e-02
3s.20p	1P*	1	1	1	3	0.55920400	3s.13f	1F*	1	3	1	7	0.55602420	2.613e-04
3s.20p	1P*	1	1	1	3	0.55920400	3s.14p	1P*	1	1	1	3	0.55602720	1.121e-02
3s.20p	1P*	1	1	1	3	0.55920400	3s.14f	1F*	1	3	1	7	0.55684840	1.462e-04
3s.20p	1P*	1	1	1	3	0.55920400	3s.15p	1P*	1	1	1	3	0.55685110	4.430e-03
3s.20p	1P*	1	1	1	3	0.55920400	3s.15f	1F*	1	3	1	7	0.55751290	7.343e-05
3s.20p	1P*	1	1	1	3	0.55920400	3s.16p	1P*	1	1	1	3	0.55751540	1.714e-03
3s.20p	1P*	1	1	1	3	0.55920400	3s.17p	1P*	1	1	1	3	0.55805840	6.240e-04
3s.20p	1P*	1	1	1	3	0.55920400	3s.18p	1P*	1	1	1	3	0.55850820	1.959e-04
3s.20p	1P*	1	1	1	3	0.55920400	3s.19p	1P*	1	1	1	3	0.55888510	3.958e-05
3s.20d	3D	3	2	0	15	0.55930200	3s.4s	3S	3	0	0	3	0.37541836	1.441e+03
3s.20d	3D	3	2	0	15	0.55930200	3s.3d	3D	3	2	0	15	0.43701672	7.249e+03
3s.20d	3D	3	2	0	15	0.55930200	3s.5s	3S	3	0	0	3	0.47269724	3.303e+01
3s.20d	3D	3	2	0	15	0.55930200	3s.4d	3D	3	2	0	15	0.49383643	4.366e+02
3s.20d	3D	3	2	0	15	0.55930200	3s.6s	3S	3	0	0	3	0.50932360	2.561e+00
3s.20d	3D	3	2	0	15	0.55930200	3s.5d	3D	3	2	0	15	0.51913279	4.515e+01
3s.20d	3D	3	2	0	15	0.55930200	3s.5g	3G	3	4	0	27	0.52181666	1.296e-04
3s.20d	3D	3	2	0	15	0.55930200	3s.7s	3S	3	0	0	3	0.52721550	3.602e-01
3s.20d	3D	3	2	0	15	0.55930200	3s.6d	3D	3	2	0	15	0.53257046	6.857e+00
3s.20d	3D	3	2	0	15	0.55930200	3s.6g	1G	1	4	0	9	0.53410086	1.556e-04
3s.20d	3D	3	2	0	15	0.55930200	3s.8s	3S	3	0	0	3	0.53730801	7.300e-02
3s.20d	3D	3	2	0	15	0.55930200	3s.7d	3D	3	2	0	15	0.54055244	1.336e+00
3s.20d	3D	3	2	0	15	0.55930200	3s.7g	3G	3	4	0	27	0.54150711	1.455e-04
3s.20d	3D	3	2	0	15	0.55930200	3s.9s	3S	3	0	0	3	0.54356300	1.903e-02
3s.20d	3D	3	2	0	15	0.55930200	3s.8d	3D	3	2	0	15	0.54567744	3.072e-01
3s.20d	3D	3	2	0	15	0.55930200	3s.8g	1G	1	4	0	9	0.54631250	1.238e-04
3s.20d	3D	3	2	0	15	0.55930200	3s.10s	3S	3	0	0	3	0.54770790	5.969e-03
3s.20d	3D	3	2	0	15	0.55930200	3s.9d	3D	3	2	0	15	0.54916218	7.879e-02
3s.20d	3D	3	2	0	15	0.55930200	3s.9g	1G	1	4	0	9	0.54960627	1.004e-04
3s.20d	3D	3	2	0	15	0.55930200	3s.11s	3S	3	0	0	3	0.55059550	2.155e-03
3s.20d	3D	3	2	0	15	0.55930200	3s.10d	3D	3	2	0	15	0.55163860	2.151e-02
3s.20d	3D	3	2	0	15	0.55930200	3s.12s	3S	3	0	0	3	0.55268770	8.672e-04
3s.20d	3D	3	2	0	15	0.55930200	3s.11d	3D	3	2	0	15	0.55346150	5.989e-03
3s.20d	3D	3	2	0	15	0.55930200	3s.13s	3S	3	0	0	3	0.55425240	3.788e-04
3s.20d	3D	3	2	0	15	0.55930200	3s.12d	3D	3	2	0	15	0.55484160	1.617e-03
3s.20d	3D	3	2	0	15	0.55930200	3s.14s	3S	3	0	0	3	0.55545280	1.756e-04
3s.20d	3D	3	2	0	15	0.55930200	3s.13d	3D	3	2	0	15	0.55591240	3.920e-04
3s.20d	3D	3	2	0	15	0.55930200	3s.15s	3S	3	0	0	3	0.55626800	1.042e-04
3s.20d	3D	3	2	0	15	0.55930200	3s.14d	3D	3	2	0	15	0.55675930	7.280e-05
3s.20d	3D	3	2	0	15	0.55930200	3s.16s	3S	3	0	0	3	0.55701300	5.492e-05
3s.20d	3D	3	2	0	15	0.55930200	3s.15d	3D	3	2	0	15	0.55732000	8.118e-06
3s.20d	3D	3	2	0	15	0.55930200	3s.17s	3S	3	0	0	3	0.55761800	2.906e-05
3s.20d	3D	3	2	0	15	0.55930200	3s.16d	3D	3	2	0	15	0.55786900	6.381e-07
3s.20d	3D	3	2	0	15	0.55930200	3s.18s	3S	3	0	0	3	0.55811500	1.485e-05
3s.20d	3D	3	2	0	15	0.55930200	3s.17d	3D	3	2	0	15	0.55832400	7.000e-06
3s.20d	3D	3	2	0	15	0.55930200	3s.19s	3S	3	0	0	3	0.55853000	6.574e-06
